name,category1,zan,zhuanfa,pinglun,read
聪明投资者18, · 沪深,3,1,0,4.4
易简财经, · 沪深,0,1,0,10.5
猫财经, · 沪深,0,6,25,21
一拳酥记, · 沪深,1,1,4,23
米欧, · 沪深,121,193,106,33.1
小狮子旺财, · 沪深,52,88,66,29.8
英才杂志, · 沪深,11,8,35,25.3
杨国英观察, · 沪深,6,5,9,10.9
证券时报网, · 沪深,2,3,6,9
中国LED在线, · 沪深,1,0,1,5.1
健识局, · 沪深,5,1,1,4.9
雷建平, · 沪深,3,0,2,6.3
雷建平, · 沪深,15,8,27,6.3
雷建平, · 沪深,6,6,13,6.4
磐石之心聊投资, · 沪深,13,8,31,9.8
全景网, · 沪深,29,27,14,16.9
大许神, · 沪深,4,2,2,8.7
小小储蓄罐, · 沪深,6,6,8,9.7
颜值财经, · 沪深,0,1,7,4.2
朱琼华, · 沪深,2,2,6,3.4
泰达宏利基金, · 沪深,0,0,2,2.5
数据说明一切, · 沪深,16,7,16,5.6
价值at风险, · 沪深,28,6,25,10.7
秦万阳, · 沪深,10,2,13,6.6
凡德投资, · 沪深,0,2,3,2.9
卫斯理资本, · 沪深,4,1,1,2.3
神秘亚马逊, · 沪深,11,3,64,7.3
学思悟道, · 沪深,67,149,71,3.1
央视财经投资者说, · 沪深,171,246,355,20.7
证券市场周刊, · 沪深,4,2,3,13
证券市场周刊, · 沪深,2,2,5,4.3
投资潮, · 沪深,10,6,17,4
香港大盘, · 沪深,5,11,16,4.6
壹娱观察, · 沪深,1,3,7,8.7
ETF和分级圈, · 沪深,8,15,19,19
老斯基财经, · 沪深,12,0,30,6.3
经济观察报, · 沪深,2,1,5,6
蓝鲸银行资讯, · 沪深,1,0,1,5.1
壹娱观察, · 沪深,0,1,1,5.3
壹娱观察, · 沪深,5,5,3,7.9
全景网路演天下, · 沪深,6,4,9,14.2
全景网路演天下, · 沪深,1,0,1,4.5
玩赚组合, · 沪深,19,4,15,23.9
六合之外, · 沪深,22,35,34,11.2
皮特王公司战略, · 沪深,13,9,27,10.9
夏蟲, · 沪深,4,14,37,7.5
阿贵龙门客栈, · 沪深,50,18,69,18.9
肖磊看市, · 沪深,4,7,19,9
都说我像白老师, · 沪深,34,33,113,4.8
xdove, · 沪深,11,12,27,8
云锋有鱼, · 沪深,37,33,25,4.6
野马财经, · 沪深,3,3,2,5.3
她汇理财MsC, · 沪深,4,1,10,3
疯狂的里海, · 沪深,13,11,9,6.3
李小末, · 沪深,19,40,11,9.5
b_ing, · 沪深,93,108,178,7.7
北极之巅, · 沪深,5,7,14,5.5
永远的GNU, · 沪深,0,0,0,1.7
真叫卢俊的地产观, · 沪深,1,0,6,4.9
定增并购圈, · 沪深,0,1,1,9.5
券业新力量, · 沪深,8,3,13,12.6
今日话题, · 沪深,42,97,761,15.5
蓝鲸TMT, · 沪深,11,21,100,9.1
蓝鲸TMT, · 沪深,0,0,2,8.7
证监会发布转载, · 沪深,3,7,18,9.3
要闻直播, · 沪深,4,6,30,2.8
行业研究报告, · 沪深,9,19,12,9.7
海外留学政策, · 沪深,6,6,15,4.8
全景网路演天下, · 沪深,1,2,5,7.4
钱真理, · 沪深,21,27,23,12.8
证券时报网, · 沪深,1,1,1,4.8
星石投资starrock, · 沪深,2,0,8,5.1
齐俊杰, · 沪深,5,5,11,4.7
持有封基, · 沪深,8,14,24,17.1
安东尼奥188, · 沪深,41,18,4,8.3
股民社, · 沪深,6,4,6,6.4
华宝智投, · 沪深,1,1,5,2.6
曌煜投资思维, · 沪深,1,0,8,2.4
网易清流工作室, · 沪深,7,18,91,10.6
沪深300增强, · 沪深,2,2,18,9.1
来只大柚子, · 沪深,9,17,36,7.1
股票说, · 沪深,8,9,24,3
十九19, · 沪深,23,49,21,22.8
太平公司说, · 沪深,7,3,6,3.6
范德依彪, · 沪深,10,2,9,7.1
财经早餐, · 沪深,3,0,0,6.7
庚白星君, · 沪深,7,11,11,8.3
一花一界, · 沪深,0,2,1,4.8
国信策略研究, · 沪深,19,27,27,71.1
市值风云, · 沪深,2,6,6,7.8
黄建平, · 沪深,31,35,142,19.2
欣荷, · 沪深,10,26,9,7.4
威廉华莱士, · 沪深,25,19,33,17.4
读报时间, · 沪深,5,2,8,5.5
市值风云, · 沪深,21,9,25,7.2
市值风云, · 沪深,18,8,19,6.2
米欧, · 沪深,22,8,10,12.5
米欧, · 沪深,12,9,6,9.9
斑马消费, · 沪深,6,2,3,7.8
高毅资产管理, · 沪深,21,56,13,5.6
21世纪商业评论, · 沪深,9,4,27,3.6
光头老洪, · 沪深,149,321,208,16.5
持有封基, · 沪深,30,23,44,18.9
要闻直播, · 沪深,1,1,1,3.1
要闻直播, · 沪深,1,4,2,2.8
平安夜未央, · 沪深,9,8,16,2
要闻直播, · 沪深,28,35,148,52.4
元卫南, · 沪深,50,23,74,13.2
阿里爸爸, · 沪深,13,18,33,93.9
股市人生牛股多多, · 沪深,11,2,4,64.1
云财经, · 沪深,14,9,14,56.2
云财经, · 沪深,4,0,0,6.8
大饼叔, · 沪深,8,15,17,17.3
邢台草帽, · 沪深,20,16,36,7.2
阿贵龙门客栈, · 沪深,18,10,24,13.7
老罗话指数投资, · 沪深,9,3,0,5.8
股社区, · 沪深,57,10,31,9.1
要闻直播, · 沪深,11,3,32,116.5
满仓一阳指, · 沪深,8,1,10,8
风之弈, · 沪深,13,36,107,5.9
天巴俱乐部, · 沪深,3,6,6,5.2
一朵喵, · 沪深,24,13,23,12.3
券商中国, · 沪深,17,1,8,4.7
万古流名, · 沪深,5,7,11,7.7
远见财讯, · 沪深,8,3,11,2.9
茶花嬷嬷, · 沪深,4,1,3,9.4
交易链, · 沪深,12,7,0,2.7
当道主, · 沪深,18,14,40,11.9
一朵狗尾巴花, · 沪深,11,7,20,3.8
国元互联网研究, · 沪深,3,1,0,4.6
国元互联网研究, · 沪深,3,2,2,7
券商中国, · 沪深,69,53,32,15.6
钱真理, · 沪深,48,83,31,7.9
国元互联网研究, · 沪深,9,1,3,11.1
点拾投资, · 沪深,35,60,23,32
证券时报网, · 沪深,8,5,25,11.1
证券时报网, · 沪深,66,34,44,99.8
范德依彪, · 沪深,24,1,11,6.3
股海萌侠, · 沪深,3,4,3,7.4
证券时报网, · 沪深,3,0,4,5.1
啃金融, · 沪深,0,0,13,2.5
新旅界, · 沪深,0,0,0,2.7
证券时报网, · 沪深,20,13,12,3.5
证券时报网, · 沪深,9,1,1,3.4
题材百晓生, · 沪深,7,6,10,81.8
钱真理, · 沪深,64,112,153,12.6
美图公司(01357), · 沪深,0,2,9,5.2
侃科技王新宇, · 沪深,6,4,9,8.2
野马财经, · 沪深,9,1,16,10.7
聪明投资者18, · 沪深,2,0,1,11.9
数据宝, · 沪深,8,2,4,19.2
数据宝, · 沪深,80,40,72,34.2
理财老娘舅, · 沪深,3,4,3,4.4
四唯, · 沪深,9,2,4,4.4
张文录华创, · 沪深,8,5,0,12.5
基民柠檬, · 沪深,11,14,23,10
题材百晓生, · 沪深,8,5,7,3
价值at风险, · 沪深,51,22,55,114.8
读懂上市公司, · 沪深,151,153,84,19.5
逍遥三无, · 沪深,37,117,45,19.8
华尔街前沿, · 沪深,16,5,10,4.1
投资潮, · 沪深,0,1,0,4.1
远见财讯, · 沪深,3,1,6,2.7
陆家嘴金融V, · 沪深,0,1,0,5.5
全景网路演天下, · 沪深,6,2,20,12.5
蓝鲸新财富, · 沪深,4,1,2,5.2
资管纵横, · 沪深,3,1,3,3.3
啃金融, · 沪深,18,11,17,2.9
凡德投资, · 沪深,2,0,0,5.2
全景网路演天下, · 沪深,4,0,11,4.2
玩赚组合, · 沪深,8,1,1,25.4
互金咖, · 沪深,5,2,0,16.6
齐丁, · 沪深,2,4,7,11.9
野马财经, · 沪深,2,4,4,16.5
玩赚组合, · 沪深,22,4,27,39
大许神, · 沪深,11,6,6,14.9
华商韬略, · 沪深,5,4,9,14.6
骑行夜幕的统计客, · 沪深,25,20,24,13.5
院长确实疯了, · 沪深,3,6,32,5.6
证券市场周刊, · 沪深,0,0,0,4.1
经济观察报, · 沪深,3,5,17,3.3
变革家, · 沪深,10,2,13,3.5
策马扬鞭111, · 沪深,3,5,7,9.4
要闻直播, · 沪深,11,31,148,9.3
史诗般的馒头, · 沪深,21,28,29,19
证券市场周刊, · 沪深,1,4,5,8.7
证券市场周刊, · 沪深,3,0,0,7.5
秋秋1986, · 沪深,73,39,109,36.4
券商中国, · 沪深,14,9,7,9.7
券商中国, · 沪深,1,1,8,7.8
互金咖, · 沪深,1,0,0,10.3
券业新力量, · 沪深,1,1,11,12.2
华宝添益, · 沪深,4,3,5,10.2
健识局, · 沪深,1,0,0,7.9
来只大柚子, · 沪深,44,35,35,8.2
钱皓频道, · 沪深,1,0,1,4.5
壹娱观察, · 沪深,1,1,8,4.9
柏铭007, · 沪深,0,2,2,3.8
辉常观察, · 沪深,0,0,0,3
快公司, · 沪深,4,1,2,2.7
行业研究报告, · 沪深,3,11,2,3.5
lzp1996, · 沪深,1,5,13,6.9
亿利达, · 沪深,10,15,13,10.7
没想到, · 沪深,6,7,25,5.4
郭静, · 沪深,0,0,0,5.3
徒步投资笔记, · 沪深,3,0,4,3.6
炒股即修行, · 沪深,1,0,23,4.4
环球老虎财经, · 沪深,2,0,0,6
简七理财, · 沪深,2,2,3,7.7
船长---, · 沪深,1,0,1,2.5
见微投资, · 沪深,14,19,16,4.3
菜鸟理财, · 沪深,1,1,12,7.6
分级掌柜, · 沪深,1,0,2,13.8
定增并购圈, · 沪深,0,1,3,8.5
雪球访谈, · 沪深,2,3,8,13.4
史诗般的馒头, · 沪深,9,22,21,9.3
mimifu, · 沪深,16,26,180,5.1
野马财经, · 沪深,7,3,4,7.7
Figo_LEDinside, · 沪深,5,9,21,15.4
沪深300增强, · 沪深,11,13,53,3.2
车界, · 沪深,3,0,4,6.9
骆驼的投资哲学, · 沪深,6,2,11,9.4
磐石之心聊投资, · 沪深,6,26,74,6.6
君临, · 沪深,26,17,18,18.4
中国基金报, · 沪深,1,0,1,18.1
今日话题, · 沪深,9,1,4,79.6
暴财经暴哥, · 沪深,14,2,18,5.3
斑马消费, · 沪深,12,1,2,15.1
市值风云, · 沪深,10,8,17,10.1
中国基金报, · 沪深,14,13,43,11
今日话题, · 沪深,30,9,5,68.8
铁公鸡金融, · 沪深,14,21,30,21.5
二十四节气, · 沪深,6,1,6,5.2
杨爷谈投资, · 沪深,23,26,43,7.4
十九19, · 沪深,15,6,32,10.9
bigfatcat, · 沪深,22,14,51,65.5
云财经, · 沪深,19,15,2,19
医药云端信息, · 沪深,11,9,3,11.9
尘埃落定-呆, · 沪深,10,1,7,7.2
大道至简JFJ, · 沪深,24,36,46,13.3
股社区, · 沪深,80,20,68,14
齐丁, · 沪深,32,27,24,24.2
小女说财, · 沪深,0,2,6,11.2
只要屁股深, · 沪深,12,12,37,12.4
小散的逆袭, · 沪深,7,8,24,5.5
交易链, · 沪深,12,6,12,10.7
刘备教授, · 沪深,3,5,15,4.6
华讯投资云虎工作室, · 沪深,21,13,21,17.2
大哥出击-陕煤, · 沪深,3,1,60,7.4
value_will_win, · 沪深,105,98,109,31.8
为霜, · 沪深,23,17,43,10.7
证券时报网, · 沪深,6,0,0,4.3
证券时报网, · 沪深,1,1,5,2.8
证券时报网, · 沪深,19,3,7,8.3
价投亦精彩, · 沪深,6,1,37,5
证券时报网, · 沪深,7,3,7,7.3
题材百晓生, · 沪深,1,1,4,5.4
查理巴人, · 沪深,4,7,5,19.3
数据宝, · 沪深,20,18,26,23.6
乐视网(SZ300104), · 沪深,12,13,59,19.5
无顿, · 沪深,23,19,67,19.3
云财经, · 沪深,3,0,0,81.5
蓝鲸银行资讯, · 沪深,4,1,1,14.2
冉有1995, · 沪深,43,33,99,7.1
范德依彪, · 沪深,22,0,23,8.6
数据宝, · 沪深,14,3,12,8.1
数据宝, · 沪深,12,19,36,35.2
数据宝, · 沪深,4,1,12,9.4
一朵狗尾巴花, · 沪深,17,9,26,6.4
沃伦小可爱, · 沪深,36,51,24,16.4
价值小股东, · 沪深,16,30,48,5.5
当道主, · 沪深,26,26,63,17.3
寻找戴维斯, · 沪深,23,19,31,10.7
员力觉醒, · 沪深,21,27,45,6.7
豪座, · 沪深,27,36,49,10.5
今夜再出发, · 沪深,7,3,19,5.3
私募排排网, · 沪深,4,0,6,3
资本行踪学, · 沪深,4,2,7,5.2
大许神, · 沪深,5,3,1,8.6
Alpha_F, · 沪深,8,3,34,9.5
神奇下午两点半, · 沪深,11,7,16,11
聪明投资者18, · 沪深,7,13,9,9.6
磬石量化交易团队, · 沪深,4,1,2,7.2
聪明投资者18, · 沪深,0,0,1,6.2
易简财经, · 沪深,3,2,11,4
老罗话指数投资, · 沪深,6,6,11,5.7
英才杂志, · 沪深,9,11,14,12.1
德林社, · 沪深,4,3,10,11.9
德林社, · 沪深,0,0,1,8.1
非完全进化体, · 沪深,104,188,673,20.7
投资潮, · 沪深,2,0,2,5.1
要闻直播, · 沪深,12,18,142,9.3
经济观察报, · 沪深,1,2,1,3.9
投资潮, · 沪深,9,14,40,8.5
全景网路演天下, · 沪深,16,10,25,7.5
凡德投资, · 沪深,1,1,2,4.6
蓝鲸教育, · 沪深,3,0,2,3
知常容, · 沪深,27,23,42,11
玩赚组合, · 沪深,7,0,1,21.5
玩赚组合, · 沪深,27,10,61,27.7
她汇理财MsC, · 沪深,5,1,11,2.7
健识局, · 沪深,13,7,2,3.4
创金合信基金, · 沪深,2,0,4,4
国泰基金幸福定投, · 沪深,3,4,5,7.7
华泰轻工研究, · 沪深,3,1,1,24.8
长城研究宏观策略, · 沪深,6,3,3,4.7
华泰轻工研究, · 沪深,5,4,3,10.3
豫股江湖, · 沪深,2,5,43,10.4
Topsales, · 沪深,62,60,99,16.3
大虎交易, · 沪深,4,2,5,10.2
V_007, · 沪深,7,5,6,5.4
经济观察报, · 沪深,8,8,8,11.9
Ariszheng, · 沪深,9,11,46,7.1
香港大盘, · 沪深,0,0,0,8.3
叶朋, · 沪深,10,3,3,3.2
证券时报网, · 沪深,2,3,7,9.8
V_007, · 沪深,0,0,1,9.1
钱真理, · 沪深,40,95,31,5.5
JoinQuant聚宽, · 沪深,12,6,11,9.2
老狼牙, · 沪深,5,6,19,5.2
专业爱狗人士瞿航, · 沪深,28,35,81,5.5
Elex, · 沪深,10,14,33,7
生活的苟且, · 沪深,4,7,2,14.4
证券市场周刊, · 沪深,5,11,4,18.4
静气, · 沪深,49,41,75,9.4
证券市场周刊, · 沪深,19,34,60,16.5
券业新力量, · 沪深,10,6,9,2.4
公子豹, · 沪深,4,2,2,8.3
君临, · 沪深,170,152,103,32.9
业务选手老吴, · 沪深,54,111,105,28
随风觅雪, · 沪深,4,5,15,8.9
巴菲特的小小徒弟, · 沪深,1,0,5,4.6
要闻直播, · 沪深,19,35,147,9.4
郝智伟, · 沪深,2,2,4,10.3
行研君, · 沪深,1,3,3,11.1
行研君, · 沪深,2,2,11,12.8
懂懂笔记, · 沪深,17,4,21,14.8
苏宁金融研究院, · 沪深,4,2,3,11.3
懂懂笔记, · 沪深,1,0,6,10
懂懂笔记, · 沪深,1,0,1,6.9
懂懂笔记, · 沪深,0,0,2,2.2
懂懂笔记, · 沪深,6,2,3,3.4
今日话题, · 沪深,32,99,658,16.5
愚翁移山, · 沪深,4,13,10,12.3
北京宝德源资本, · 沪深,1,0,0,8.3
张志雄V, · 沪深,6,5,9,15.7
光伏头条, · 沪深,1,0,5,7
戴康, · 沪深,1,1,0,9
券业新力量, · 沪深,18,11,12,7.7
行业研究报告, · 沪深,23,23,13,10.6
行业研究报告, · 沪深,8,6,2,5.6
机会宝, · 沪深,0,0,0,3
证券市场周刊, · 沪深,5,4,2,5.1
机会宝, · 沪深,0,0,3,2.8
机会宝, · 沪深,0,0,0,2.6
承周资产, · 沪深,5,3,3,3.2
承周资产, · 沪深,3,1,1,3.1
定增并购圈, · 沪深,2,4,9,10.5
招商策略张夏, · 沪深,2,5,8,10.4
齐俊杰, · 沪深,5,3,12,5.7
星石投资starrock, · 沪深,18,8,10,4
概率思维做投资, · 沪深,11,23,34,6.1
伍治坚, · 沪深,16,11,12,17.5
今日话题, · 沪深,22,4,9,81.8
品途公司志, · 沪深,1,0,9,14
中国基金报, · 沪深,13,10,10,13.3
市值风云, · 沪深,10,3,12,12
市值风云, · 沪深,7,2,2,8.1
中国基金报, · 沪深,18,22,13,4
二十四节气, · 沪深,10,19,41,3.6
今日话题, · 沪深,19,9,39,22.2
高处看海, · 沪深,42,59,168,17.8
财经早餐, · 沪深,3,0,0,10.6
家电圈, · 沪深,2,0,2,9.3
股社区, · 沪深,57,19,94,57.1
狮峰紫玉, · 沪深,48,58,132,63.5
张翼轸, · 沪深,28,18,130,65.3
证券时报网, · 沪深,30,13,6,59.5
证券时报网, · 沪深,6,0,0,47.9
德本价值探寻, · 沪深,16,27,39,20.8
流水白菜, · 沪深,36,43,60,36.9
秃鹫投资, · 沪深,74,93,150,69.2
weike369, · 沪深,36,22,64,22.6
大秦公子, · 沪深,27,6,23,23.9
孥孥的大树, · 沪深,15,1,7,13.8
股市药丸, · 沪深,6,1,3,12.2
海上方舟, · 沪深,51,42,35,24
漫A指数, · 沪深,36,20,24,9
William101, · 沪深,10,10,19,20.8
东边的石头, · 沪深,11,12,78,18.5
大道至简JFJ, · 沪深,9,22,62,19.3
股市人生牛股多多, · 沪深,44,34,34,28.5
大哥出击-陕煤, · 沪深,6,4,32,10.4
国信策略研究, · 沪深,11,11,6,11.3
一非的研究专栏, · 沪深,7,1,10,16.3
独步长风, · 沪深,100,105,84,42.5
星空无垠16, · 沪深,2,3,12,7
数据宝, · 沪深,11,9,18,11.4
资深狩猎者, · 沪深,11,21,82,10.6
金成初出茅庐2014, · 沪深,25,31,117,11.6
韩信将兵, · 沪深,8,5,10,9.1
浩清, · 沪深,38,29,125,14.7
何纯在南国, · 沪深,4,3,19,14.1
金成初出茅庐2014, · 沪深,41,17,27,8.9
好运哥2008, · 沪深,38,8,32,16.2
Allen一路向北, · 沪深,10,7,16,12.1
深圳益田路, · 沪深,39,28,121,18.5
拙政江南, · 沪深,6,2,6,10.7
随心草民, · 沪深,5,4,8,6.9
散户老牛, · 沪深,62,19,121,34
民工君, · 沪深,44,25,43,15.9
行业研究报告, · 沪深,10,7,5,4.7
平点金基, · 沪深,3,5,12,9.3
股民社, · 沪深,19,5,22,8
申城强哥, · 沪深,3,7,43,8.1
螃蟹漫步, · 沪深,19,16,35,8.2
GY_GY, · 沪深,36,38,59,20.1
彩云轩, · 沪深,26,18,21,15.4
钱皓频道, · 沪深,0,0,0,8.1
钱皓频道, · 沪深,0,0,0,3.9
概率思维做投资, · 沪深,18,6,14,6.7
券商中国, · 沪深,12,6,13,45.9
券商中国, · 沪深,8,3,10,43
券商中国, · 沪深,28,18,28,41.5
磐石之心聊投资, · 沪深,63,23,139,11.2
券商中国, · 沪深,64,85,304,42.8
雷动九天, · 沪深,27,124,283,14.8
Fuwaer, · 沪深,30,50,26,17
Julian-Z, · 沪深,14,39,181,63.3
释老毛, · 沪深,104,192,240,50.5
云锋有鱼, · 沪深,16,8,21,11.6
风之弈, · 沪深,9,18,61,9
操盘小助手, · 沪深,47,27,44,13.2
老罗话指数投资, · 沪深,11,10,16,7.2
仁泽思维, · 沪深,8,5,6,5.9
证券时报网, · 沪深,5,1,0,5.5
银行螺丝钉, · 沪深,22,6,36,20.8
证券时报网, · 沪深,25,10,14,18.2
友联老羊, · 沪深,34,30,60,14.3
证券时报网, · 沪深,9,2,11,8.2
央视财经投资者说, · 沪深,27,17,25,17.7
犇向未来, · 沪深,38,31,22,9.7
大剑豪鹰眼, · 沪深,17,15,38,6.7
长安大湿人, · 沪深,12,12,54,10.3
夏蟲, · 沪深,11,5,0,6
女巫达达, · 沪深,4,5,25,5.2
戴康, · 沪深,16,26,12,121.7
Z帅的笔记, · 沪深,8,1,1,15.3
范德依彪, · 沪深,17,0,12,6.9
交易链, · 沪深,20,15,8,8
佩奇的猪爸爸, · 沪深,12,5,51,8.9
英才杂志, · 沪深,5,6,3,6.9
钱真理, · 沪深,63,94,364,21.7
蓝鲸教育, · 沪深,3,0,5,7.1
投资潮, · 沪深,2,0,3,5.7
证监会发布转载, · 沪深,11,18,92,149
数据宝, · 沪深,10,8,14,21.6
数据宝, · 沪深,5,4,33,14.2
聪明投资者18, · 沪深,5,1,2,6.6
题材百晓生, · 沪深,9,0,5,4.4
题材百晓生, · 沪深,3,2,2,6.4
科技说说, · 沪深,1,2,7,10.8
P2P评论, · 沪深,1,0,0,12.1
证券市场周刊, · 沪深,0,1,1,11.3
证券市场周刊, · 沪深,1,3,1,8.3
证券市场周刊, · 沪深,1,2,0,7.7
证券市场周刊, · 沪深,0,1,0,10.6
蓝鲸银行资讯, · 沪深,1,0,1,3.5
凡德投资, · 沪深,2,2,17,8
番国志, · 沪深,29,35,59,7.4
海外投资政策, · 沪深,5,16,10,6.8
阑夕, · 沪深,11,9,33,5.4
要闻直播, · 沪深,23,53,276,8.1
野马财经, · 沪深,0,3,6,7.3
野马财经, · 沪深,9,6,41,4.7
玩赚组合, · 沪深,11,2,4,21.5
鞭牛士, · 沪深,2,1,6,4.3
太平公司说, · 沪深,12,12,35,14.7
定哥有话说, · 沪深,6,2,11,7.3
群兽中的一只猫, · 沪深,11,8,9,13
V_007, · 沪深,7,4,6,8.9
V_007, · 沪深,15,10,31,13.2
暴财经暴哥, · 沪深,7,1,2,4.6
Ricequant量化, · 沪深,10,13,14,8.6
Alpha_F, · 沪深,9,3,3,4.6
证券市场周刊, · 沪深,1,1,1,3.1
大许神, · 沪深,4,2,2,3.3
北极之巅, · 沪深,8,6,7,15
公司的肖像, · 沪深,3,3,12,5.5
安东尼奥188, · 沪深,32,12,1,10.1
行业研究报告, · 沪深,3,2,1,9
迷你游资, · 沪深,35,43,132,11.5
明辉投资笔记, · 沪深,23,7,6,10.6
DAVID自由之路, · 沪深,76,125,166,39.8
小王同志福, · 沪深,17,3,12,12.2
积木投资, · 沪深,4,6,9,5.2
Velaciela, · 沪深,26,13,23,10.2
磐石之心聊投资, · 沪深,3,1,1,5.9
价值at风险, · 沪深,79,31,40,175.1
海外留学政策, · 沪深,15,47,32,13.2
今日话题, · 沪深,42,400,2261,47.7
读懂新三板, · 沪深,0,0,0,7.5
一只花蛤, · 沪深,11,12,4,7.5
辉常观察, · 沪深,0,4,22,5.9
三板富自媒体, · 沪深,6,2,3,6.9
野马财经, · 沪深,13,14,17,15.5
行业研究报告, · 沪深,3,0,0,8.5
21世纪商业评论, · 沪深,0,1,3,5.4
股票估值网, · 沪深,10,2,15,17.8
壹娱观察, · 沪深,5,0,3,8.5
小孬研究所, · 沪深,1,0,0,5.2
轩言全球宏观, · 沪深,10,1,1,11.3
品途公司志, · 沪深,0,0,3,3.6
六度金服互联网投行, · 沪深,2,0,0,10
21世纪商业评论, · 沪深,1,1,8,3.2
君临, · 沪深,23,15,34,7.1
斑马消费, · 沪深,5,1,19,8.1
固收彬法, · 沪深,1,1,1,4.2
米筐投资, · 沪深,14,18,43,5.3
今日话题, · 沪深,7,2,9,65.1
伏流言, · 沪深,7,4,9,8.2
中国基金报, · 沪深,3,16,74,18.4
市值风云, · 沪深,17,12,22,13.6
市值风云, · 沪深,8,1,7,13.1
要闻直播, · 沪深,36,38,118,14.6
市值风云, · 沪深,19,9,24,10.4
财经早餐, · 沪深,6,1,0,12.7
ice_招行谷子地, · 沪深,22,60,177,13.3
云财经, · 沪深,16,6,13,66.6
股社区, · 沪深,24,2,19,65.6
新三板府, · 沪深,1,0,3,59
证券时报网, · 沪深,23,2,3,8.3
证券时报网, · 沪深,13,1,1,8.5
证券时报网, · 沪深,0,1,6,5.8
证券时报网, · 沪深,41,26,39,14.9
大中华小股民, · 沪深,48,21,1,17.5
交易链, · 沪深,6,3,1,7.4
Z帅的笔记, · 沪深,7,2,8,12.5
骑行夜幕的统计客, · 沪深,69,31,62,24.1
恭自厚, · 沪深,76,87,89,105.4
岗仁波齐, · 沪深,87,137,197,23
全景网, · 沪深,50,49,15,31.6
一朵喵, · 沪深,11,16,23,24.4
聪明投资者18, · 沪深,1,0,3,25.8
高毅资产管理, · 沪深,133,334,103,20.4
拆姐, · 沪深,99,60,86,28.1
江浙小农, · 沪深,31,20,21,21.8
笨笨小王子, · 沪深,9,3,18,15.8
凡德投资, · 沪深,4,2,8,9.4
央视财经投资者说, · 沪深,58,48,112,17.1
维基揭秘, · 沪深,3,1,12,3.9
好人好股研究院, · 沪深,6,3,8,7.9
roamage, · 沪深,5,2,8,5.2
老男神, · 沪深,10,4,10,7.2
要闻直播, · 沪深,9,26,152,9.6
功夫财经, · 沪深,11,4,0,5.1
德林社, · 沪深,5,2,16,6.1
云蒙, · 沪深,24,18,37,22.4
蓝鲸银行资讯, · 沪深,2,2,8,7.4
电池中国, · 沪深,9,7,2,11.9
ilovegrace, · 沪深,24,13,16,17.7
股市人生牛股多多, · 沪深,37,37,88,19.1
香港大盘, · 沪深,14,41,16,7.8
长风破浪c, · 沪深,13,15,22,10
玩赚组合, · 沪深,11,2,0,24.9
番国志, · 沪深,21,37,52,9.9
功夫财经, · 沪深,4,1,11,10.2
德林社, · 沪深,4,3,5,11.6
Alpha_F, · 沪深,11,11,16,8.4
科技说, · 沪深,2,0,0,7.5
辉常观察, · 沪深,1,0,0,6.8
投资潮, · 沪深,2,0,6,7.1
互金咖, · 沪深,5,0,3,8.7
股票估值网, · 沪深,2,2,4,7.6
玩赚组合, · 沪深,27,3,16,27.7
投资人说, · 沪深,2,0,0,6.1
Alpha_F, · 沪深,8,4,8,6.6
互融CLUB, · 沪深,2,0,3,10.8
行业研究报告, · 沪深,16,32,6,15
经济观察报, · 沪深,11,13,13,23.5
读懂新三板, · 沪深,1,2,9,13.3
君临, · 沪深,9,7,10,16.9
公子豹, · 沪深,9,7,2,16.3
萝卜投研, · 沪深,4,11,10,10.6
喜牛投资郑莹, · 沪深,1,5,9,9.7
证券市场周刊, · 沪深,83,94,131,25.5
_彪彪, · 沪深,7,3,8,10.3
山戴王, · 沪深,9,13,19,16.1
金陵双宝, · 沪深,8,12,62,7.1
杯酒人生, · 沪深,102,291,152,23.4
渴望1, · 沪深,7,5,42,8.6
群兽中的一只猫, · 沪深,19,18,46,12.4
苏宁金融研究院, · 沪深,5,1,3,5.8
大许神, · 沪深,3,3,5,5.3
斓旅, · 沪深,20,51,15,9
华商韬略, · 沪深,27,41,42,14.4
